spotify_id,valence,danceability,energy,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,tempo,key,mode,instrumentalness,liveness,speechiness,acousticness,loudness
4yCuBvbBvoJ9eVE7QB2Rkg,0.68,0.855,0.825,2.0,5.528421052631579,3.8026315789473686,5.260526315789474,119.962,4.0,0.0,0.0004,0.163,0.0931,0.778,-5.964
7LowgK4Nyv55acdvCg3Zs3,0.526,0.645,0.687,9.0,6.370930232558139,4.176279069767442,5.804883720930233,135.756,6.0,0.0,0.0133,0.273,0.0255,0.00105,-6.812
5KytIKWqQJXb2T3RNOyi9G,0.636,0.853,0.474,1.0,5.72,4.09,5.11,115.052,9.0,1.0,0.00755,0.306,0.049,0.828,-10.711
3DirQ2Hsctqp8pIIVDxz8L,0.139,0.35,0.7170000000000001,8.0,3.8217142857142856,3.8081428571428577,3.8124285714285713,131.303,0.0,1.0,0.746,0.617,0.036,3.99e-05,-7.8039999999999985
2LxEIWrZkzfc55c3rk05DH,0.0379,0.21,0.155,16.0,5.591228070175437,4.015964912280702,5.445087719298246,96.349,0.0,1.0,0.762,0.352,0.0349,0.0767,-25.255
25DpvTS4zsmLiVLx8Zv3N0,0.115,0.346,0.509,1.0,5.72,4.09,5.11,143.437,1.0,0.0,7.97e-05,0.0685,0.0514,0.674,-7.693
5zxJ3BZyd6BK2gX4b2RnB4,0.0719,0.455,0.649,6.0,5.189024390243902,3.745487804878049,4.586585365853659,164.99400000000003,8.0,1.0,0.000353,0.155,0.0519,0.126,-10.444
6Xtm8qDnhjaBZ3ZlzBZmCm,0.299,0.69,0.647,6.0,6.0367741935483865,4.122903225806451,5.097741935483871,100.792,5.0,0.0,9.5e-06,0.118,0.0484,0.505,-8.318999999999999
2G7QCDuRM7rTj0pX21e0xk,0.234,0.473,0.603,2.0,2.86,2.045,2.555,94.984,9.0,0.0,6.25e-06,0.115,0.0319,0.0549,-6.875
7wLzlhL0tb3GhPhnIz7IpQ,0.266,0.546,0.624,15.0,3.95685393258427,3.979438202247191,4.275617977528089,146.435,0.0,1.0,0.328,0.1689999999999999,0.0403,0.0699,-9.418
0gRquinG7Rh5WnZnQ5u1AS,0.857,0.574,0.88,9.0,5.241159420289855,3.7021739130434783,4.825362318840581,96.008,2.0,0.0,0.0286,0.201,0.035,0.0207,-7.05
4ZF3jGBNbIRd24sZ88tZPi,0.0399,0.271,0.982,2.0,4.541176470588234,4.488823529411765,4.718235294117648,115.962,2.0,1.0,0.000906,0.923,0.127,1.5399999999999998e-05,-2.863
7xDAU9IAMyWjl7ia3hRxs7,0.101,0.26,0.784,4.0,5.851234567901235,4.382222222222223,5.400617283950617,78.85,6.0,0.0,0.921,0.111,0.0474,0.000214,-4.45
6Wz07vZfYX1JXlhAErUct8,0.102,0.342,0.277,2.0,5.44,3.67,5.33,139.951,5.0,0.0,0.188,0.0897,0.0403,0.052,-12.568
2ZlWxTsv7PE6jGmEYB7s2E,0.22,0.434,0.535,8.0,5.673636363636363,4.173181818181819,5.059545454545455,80.014,11.0,0.0,0.0023,0.0894,0.0243,0.122,-7.312
4bFOo0IbTRXQBXNWEpGxXX,0.378,0.723,0.613,2.0,5.44,3.67,5.33,139.988,8.0,1.0,0.0314,0.111,0.0812,0.0385,-7.502000000000002
60mItLdFl6xkYc1sAjlZlf,0.038,0.31,0.484,17.0,4.725867768595043,3.7566115702479337,4.64603305785124,79.863,9.0,1.0,0.247,0.125,0.0299,0.7090000000000001,-6.462999999999999
6MBZyLisOWTChcevgFqwVr,0.6459999999999999,0.575,0.696,4.0,6.100714285714286,4.56642857142857,5.082142857142857,86.304,0.0,1.0,0.00114,0.315,0.12,0.179,-10.01
1khfmZTlbEsCi0VXylEJSQ,0.324,0.402,0.244,16.0,6.2962937062937065,5.056293706293706,5.417972027972028,163.168,1.0,0.0,0.855,0.0989,0.044,0.445,-19.695
6raRCdd8RoWvtBpzhJ1CJb,0.3670000000000001,0.349,0.925,5.0,4.976,3.664,4.432,142.237,4.0,1.0,0.339,0.0783,0.104,0.0134,-6.934
35KrMfAdlfZWmoIOlwO74m,0.474,0.444,0.42,7.0,5.77764705882353,4.395882352941177,4.856470588235294,146.93200000000004,2.0,1.0,0.0,0.0459,0.0791,0.165,-12.255999999999998
1kYaJKP3kGm3oNcD7Mz1xZ,0.428,0.464,0.282,7.0,6.078241758241759,4.08945054945055,5.675164835164836,157.94,9.0,1.0,0.0,0.142,0.0289,0.87,-11.470999999999998
1n3CDGhOHLq0ov22xLtDn4,0.8109999999999999,0.7979999999999999,0.5429999999999999,9.0,6.095416666666668,4.3125,5.247083333333333,119.845,8.0,1.0,0.000573,0.0708,0.0464,0.466,-11.572
0Mbd5y1ZlWzSUR2jNQAJXY,0.0349,0.248,0.419,2.0,6.938552631578948,4.678552631578947,5.284078947368421,103.209,2.0,0.0,0.649,0.284,0.0397,0.458,-14.917
51uL9XvdRUwKbxWYIi6q6P,0.231,0.7829999999999999,0.382,3.0,7.352,4.922,5.902,125.022,10.0,1.0,0.000192,0.461,0.0274,0.74,-10.352
6YiSW7FjJw36A3pZ7LzMiV,0.351,0.43,0.608,7.0,5.893833333333333,4.128333333333333,4.934166666666666,126.43,9.0,0.0,3.2500000000000004e-05,0.112,0.036,0.196,-8.259
4ADboMaZ1PMfK4Np69Zb4K,0.0699,0.398,0.0451,6.0,4.37574074074074,3.28111111111111,4.098888888888889,75.622,7.0,1.0,0.86,0.0907,0.0437,0.918,-27.818
71vyz1pfzmj1MQvJYOsPlb,0.328,0.302,0.275,17.0,3.647213740458015,3.715419847328244,4.858854961832062,134.69799999999998,5.0,1.0,6.52e-06,0.172,0.0317,0.799,-12.81
0pJTrMWCiR0TuJ5FApIqrz,0.485,0.396,0.884,3.0,4.303333333333334,2.6333333333333333,4.24,101.097,7.0,1.0,0.0876,0.0578,0.0612,0.00609,-4.3580000000000005
4Klyx5dYqZV9YefSecDwDv,0.0752,0.138,0.28,2.0,2.625,1.865,1.97,141.335,0.0,1.0,0.0204,0.37,0.0368,0.219,-7.66
1ibcyT87MJO8HGEq4YOeXk,0.506,0.33,0.485,2.0,1.8700000000000003,2.065,1.98,93.219,8.0,0.0,0.0,0.0682,0.0367,0.191,-11.396
5AiNZnMDCWwujIENPj9PV9,0.0623,0.293,0.462,17.0,5.687499999999999,3.864852941176472,5.281323529411765,124.004,5.0,0.0,0.0444,0.0954,0.0453,0.6990000000000001,-11.412
0JhpYE9xA3UpSFrmXTZyIF,0.505,0.601,0.735,12.0,4.232181818181818,3.564,4.005636363636364,102.891,7.0,0.0,0.795,0.11,0.0255,0.263,-8.321
0LtOwyZoSNZKJWHqjzADpW,0.491,0.303,0.9,17.0,5.061698113207547,4.038867924528302,4.523207547169812,149.50799999999995,2.0,0.0,0.635,0.11,0.0574,0.0277,-2.352
0R7HFX1LW3E0ZR5BnAJLHz,0.5589999999999999,0.357,0.662,14.0,5.235333333333333,3.922,4.686222222222222,90.386,7.0,1.0,0.742,0.105,0.0406,0.00349,-10.257
4QvdgQSQnOUza57BmPK4fZ,0.1639999999999999,0.47,0.813,17.0,6.552605042016806,4.057142857142857,5.5448739495798325,114.978,7.0,1.0,0.424,0.7170000000000001,0.0366,0.0467,-6.78
7otmKWoMlpWkrMnnIQHXEg,0.277,0.7829999999999999,0.395,22.0,5.908769230769231,4.033846153846154,5.374461538461539,90.172,11.0,0.0,0.0338,0.368,0.162,0.0014199999999999,-10.249
3oLQBfQ72rvum90BXxPshy,0.0327,0.192,0.266,9.0,4.342641509433962,3.43622641509434,3.85,109.085,5.0,1.0,0.00354,0.112,0.0307,0.027,-16.989
2t3ezqieuK6RRav66q9bQF,0.0342,0.5579999999999999,0.326,4.0,5.230192307692308,3.905192307692308,4.405384615384616,144.111,4.0,0.0,0.00735,0.125,0.03,0.7959999999999999,-12.79
0cDQyfkR7kYIBITKccaDmN,0.485,0.607,0.469,3.0,5.19,3.003333333333333,5.6066666666666665,118.669,1.0,0.0,0.4,0.0953,0.0297,0.261,-10.248
3ZSBXMcdSXbTnsivHfkb1e,0.4370000000000001,0.6829999999999999,0.534,5.0,4.603846153846154,3.278717948717949,3.749230769230769,126.608,9.0,0.0,0.406,0.109,0.0294,0.2,-7.814
729fuz26uFFzeTGwiqVGbZ,0.561,0.512,0.6859999999999999,2.0,4.786666666666666,3.96,4.126666666666667,130.672,4.0,0.0,0.667,0.0939,0.036,0.000333,-9.844
4N6Ybkc3ElERrcSWZos2eP,0.125,0.219,0.861,1.0,5.25,3.73,3.94,111.205,6.0,0.0,0.00103,0.701,0.044,0.000248,-4.46
3vgEjscs7IcDPJ0t6IpXQN,0.245,0.642,0.879,3.0,4.868787878787879,4.1384848484848495,4.163636363636364,107.84,1.0,1.0,0.7240000000000001,0.887,0.0284,1.46e-05,-11.825
12iOM7n1XHIdxK1fRBJMs7,0.255,0.507,0.444,5.0,6.91830985915493,4.467605633802817,5.576901408450705,99.901,2.0,1.0,0.919,0.0791,0.043,0.286,-16.776
7H0uTed9arJAtRoiNweL1K,0.4970000000000001,0.785,0.8240000000000001,4.0,4.45,3.338571428571428,3.46,105.057,11.0,1.0,0.0107,0.23,0.0367,0.691,-8.866
3ugAI8vlmz6y4T9BlKhytz,0.324,0.479,0.433,3.0,6.89,5.296666666666667,5.286666666666667,58.396,0.0,0.0,0.0,0.0739,0.0455,0.1639999999999999,-6.877999999999999
3RI7hSJl6R0AJ1F2iYZqyB,0.7509999999999999,0.5820000000000001,0.64,5.0,6.247446808510638,4.717234042553191,5.17063829787234,85.01100000000002,1.0,1.0,0.0001629999999999,0.0799,0.0334,0.00224,-11.364
230zJroeSW6KRYLeOswojb,0.265,0.482,0.101,4.0,4.777623762376238,3.77549504950495,3.9401980198019806,71.199,9.0,1.0,0.0,0.0791,0.0389,0.861,-17.542
0WRXKUpOMHyHFGXgLG3pbY,0.611,0.7759999999999999,0.78,2.0,6.81,5.025,5.49,120.701,7.0,1.0,0.0543,0.105,0.0648,0.059,-10.033
62L3QGCR9Fuevqcmo0OfIG,0.221,0.317,0.5770000000000001,1.0,5.25,3.73,3.94,179.628,1.0,1.0,0.236,0.0954,0.0406,0.6729999999999999,-14.537
0EuFnhBptkvudlJ15DIJLX,0.482,0.64,0.727,3.0,5.51,4.726666666666667,5.806666666666667,98.722,1.0,1.0,0.0,0.918,0.0813,0.0604,-8.087
1ETSQb9d7rKN9JPur7w2MU,0.172,0.605,0.795,5.0,4.033333333333333,4.042666666666666,4.0760000000000005,94.072,11.0,0.0,0.8809999999999999,0.172,0.0749,0.0040799999999999,-7.523
7qTZ3NYt0p2Bdyaq4YS6UL,0.516,0.333,0.935,4.0,3.937142857142857,4.4675,3.736071428571429,164.926,11.0,1.0,0.000476,0.176,0.178,0.0176,-5.768
4nQNNwnIUUmFzVOcVVJCk1,0.603,0.5,0.8,4.0,4.356,3.5340000000000003,3.642,107.406,10.0,1.0,0.809,0.178,0.055,0.374,-10.453
5RbIpuyM9TOeOMIKQODTE1,0.0386,0.301,0.302,2.0,3.34,1.405,3.5,82.09700000000002,1.0,1.0,1.83e-05,0.165,0.0301,0.00979,-12.698
5FEXPoPnzueFJQCPRIrC3c,0.799,0.871,0.44,3.0,4.833333333333333,2.646960784313725,5.1460784313725485,137.996,11.0,0.0,4.15e-06,0.114,0.0761,0.499,-6.25
7Bxv0WL7UC6WwQpk9TzdMJ,0.0676,0.7020000000000001,0.297,4.0,5.043333333333333,2.8000000000000003,4.006666666666666,110.116,10.0,0.0,0.485,0.103,0.0317,0.894,-14.116
4gJrRkskBk1oyooA4qm67a,0.233,0.418,0.785,8.0,4.6038461538461535,3.0543589743589745,3.8771794871794873,114.52,7.0,1.0,1.09e-05,0.764,0.185,0.833,-10.587
6xeTNdPnP5imNgDzFMfVfD,0.614,0.768,0.449,8.0,5.393157894736842,3.4800000000000004,5.031842105263158,79.12,7.0,0.0,0.000463,0.136,0.029,0.518,-7.569
1aTmszUhNPI2jRPfb02pQM,0.351,0.544,0.7909999999999999,7.0,4.3406666666666665,3.0436666666666667,3.692333333333333,133.74200000000002,0.0,1.0,0.0725,0.346,0.0528,0.6970000000000001,-8.376
5dm5vtne8lx8BPrVamK6S1,0.061,0.238,0.093,9.0,4.736,4.382857142857144,4.709714285714286,80.705,6.0,1.0,0.617,0.127,0.0328,0.967,-25.475
4r74qNo5usVTNhBZwo1Hg6,0.334,0.401,0.5329999999999999,8.0,3.940294117647059,2.925588235294118,3.386176470588236,130.53799999999998,9.0,1.0,4.36e-05,0.123,0.0339,0.318,-10.347
0j9iv7tRpEpTGSGpkCMJve,0.342,0.236,0.376,5.0,2.899130434782609,1.5356521739130435,2.774782608695652,125.903,2.0,1.0,0.000838,0.0606,0.0341,0.7040000000000001,-10.897
0TeHvhaNBSuv7yGQ9dLouv,0.711,0.685,0.773,3.0,3.4483333333333333,2.6383333333333336,2.933333333333333,126.017,0.0,1.0,0.0393,0.0782,0.0841,0.266,-7.202000000000001
0X0SM0KFf88MFvvnJNmi6D,0.5539999999999999,0.409,0.404,9.0,5.601935483870967,4.096129032258065,5.520322580645162,121.509,2.0,0.0,0.862,0.375,0.042,0.632,-14.283
0GML1aXwt0GJH8XRvcH7Fl,0.529,0.202,0.746,9.0,3.851935483870968,3.168064516129032,3.6232258064516127,175.785,2.0,1.0,0.00273,0.138,0.0661,0.318,-7.967
1aV8FeJiQpZXFY35rLNNu0,0.921,0.5589999999999999,0.339,5.0,3.452857142857144,3.2857142857142856,3.937142857142857,155.15,2.0,1.0,0.782,0.0261,0.062,0.385,-13.581
56e8Ac9LVRJf3SvVa9vVg0,0.276,0.384,0.735,6.0,1.6691803278688524,0.99,1.407540983606557,133.906,5.0,0.0,0.921,0.232,0.0383,0.703,-4.856
5z0QLEpkbUh00SevSuYxOh,0.276,0.447,0.7040000000000001,12.0,5.306349206349206,4.02,3.718253968253968,90.82,6.0,1.0,0.612,0.319,0.0722,0.0194,-8.83
1G7rpMjaBTqczxxzJdHToF,0.223,0.274,0.529,3.0,1.978,1.804,2.478,98.559,5.0,1.0,0.037,0.123,0.0365,0.0328,-12.981
0LSpn8tMcJD4jtYe0Tm6Zs,0.394,0.206,0.8420000000000001,6.0,3.3083333333333336,4.031666666666667,3.886666666666667,87.193,5.0,1.0,0.475,0.119,0.0794,0.000255,-12.075
7vGiMj5OHWXDaeKxFfmAvQ,0.384,0.472,0.72,6.0,4.489347826086957,2.6939130434782608,4.432391304347826,92.669,1.0,1.0,0.7859999999999999,0.105,0.036,0.0365,-9.966
1Vi8bCaz8AqucqF88ffnqI,0.7809999999999999,0.638,0.5870000000000001,3.0,4.931666666666667,3.75,4.385000000000001,111.829,7.0,1.0,0.0701,0.0938,0.0303,0.507,-9.457
4COmeKH1pLNNpXcgtMcyQH,0.0298,0.312,0.77,3.0,1.8766666666666667,2.203333333333333,2.5600000000000005,101.152,6.0,1.0,0.271,0.11,0.282,0.339,-13.991
5AGgUwk4HvMk0iWRK8LnHT,0.309,0.272,0.774,3.0,2.493333333333333,1.49,1.9066666666666667,96.744,10.0,1.0,0.00347,0.1669999999999999,0.0503,0.0007509999999999,-11.645
5TYHzFAQp3IBeWqRIBIDjJ,0.899,0.638,0.551,5.0,4.394935064935066,3.1129870129870127,4.05077922077922,171.041,9.0,1.0,0.0,0.104,0.078,0.0397,-9.386
21j1PsCiTaO8ZW88UZrh3A,0.127,0.287,0.485,6.0,4.656190476190476,2.460952380952381,4.422857142857143,135.86,7.0,0.0,0.898,0.322,0.0498,0.5770000000000001,-13.155
2HlBvuaKhdftTRb3TCklhQ,0.289,0.365,0.632,2.0,2.0051612903225804,1.0683870967741935,1.5793548387096774,129.545,11.0,1.0,0.708,0.127,0.0303,0.444,-6.574
2QQ0lfEAu3ncUHM3C6Rkg3,0.573,0.442,0.8959999999999999,6.0,4.189855072463769,2.965217391304348,3.982608695652174,155.04399999999995,8.0,1.0,0.0,0.383,0.079,0.0219,-4.6160000000000005
1KQymTxNJfWk6vCD5ywKW2,0.402,0.7490000000000001,0.856,6.0,4.824303797468355,2.9157383966244725,4.907299578059072,103.773,2.0,1.0,0.0,0.745,0.235,0.107,-5.8329999999999975
0jy1HjuzXN7I0cVmg7vjU8,0.5720000000000001,0.147,0.495,2.0,1.135135135135135,0.8064864864864865,0.8518918918918919,82.29,4.0,0.0,0.00112,0.127,0.0412,0.0089,-13.417
64BaolZ7GYctwlqYQcFezI,0.3670000000000001,0.425,0.795,7.0,4.879,3.249,4.398,148.414,2.0,1.0,0.0174,0.0685,0.0478,0.0227,-5.37
2NfhvrxysUerIjzNMIAQMX,0.472,0.398,0.917,2.0,4.185,3.16,3.52,90.733,7.0,1.0,0.0801,0.347,0.0649,0.297,-3.026
072TpuTCtkmjAaxY7egG1f,0.065,0.25,0.244,7.0,5.985714285714286,3.787142857142858,5.0,109.691,7.0,0.0,0.7440000000000001,0.0941,0.0337,0.985,-14.739
1t8hGSHakCiyoidxZ1Omfx,0.8370000000000001,0.345,0.7240000000000001,4.0,3.953333333333333,3.26,3.4733333333333336,125.682,6.0,0.0,0.0471,0.102,0.0515,0.36,-7.086
6nZWjnsUbA7xPtdIaIVsDo,0.68,0.561,0.501,2.0,1.715,1.805,2.72,102.398,9.0,1.0,0.5529999999999999,0.15,0.0264,0.0791,-12.481
0EyVLHntRxBdK77NC7je1x,0.674,0.72,0.448,4.0,3.481428571428572,3.8042857142857134,4.558571428571429,125.354,11.0,0.0,6.75e-06,0.0844,0.0712,0.195,-11.599
6ypqzijMjsopQkfMLrImQp,0.175,0.255,0.4270000000000001,3.0,2.57764705882353,1.7479411764705883,2.242058823529412,156.947,2.0,0.0,0.459,0.128,0.0292,0.296,-10.235
3yYVJTOQWoTiGvFSSYoMpZ,0.7,0.564,0.573,3.0,3.4341666666666666,1.871875,3.655208333333333,137.778,10.0,0.0,0.00577,0.0587,0.0326,0.0306,-11.365
53SFlnCQ5aYR6qhHAxuWZX,0.688,0.217,0.83,2.0,1.86,1.1,1.57,154.629,7.0,1.0,0.0,0.211,0.066,0.0723,-9.106
01PiQmG1Ct8Rd21uZGGaYJ,0.484,0.659,0.6659999999999999,2.0,3.86,3.0249999999999995,3.415,88.411,0.0,1.0,0.000513,0.219,0.0638,0.106,-12.526
1wAUM8F740gEZTyUiafTF3,0.113,0.5920000000000001,0.488,5.0,3.151452991452992,2.849914529914529,3.436153846153846,102.103,4.0,0.0,0.0146,0.113,0.0247,0.0105,-10.173
26fJRWncO6oFVu31w5rNy3,0.59,0.6509999999999999,0.376,4.0,3.713235294117647,3.2050000000000005,5.185882352941176,91.593,5.0,1.0,0.396,0.0405,0.0442,0.201,-15.666
3ac2SnHk4KYjP2Au4ZL7eu,0.128,0.361,0.385,4.0,5.173333333333333,3.42,4.066666666666666,125.951,9.0,1.0,0.026,0.086,0.0307,0.000601,-12.981
4nZVh6X19GZwrw9QAbJ4rQ,0.388,0.475,0.298,5.0,4.846478873239436,2.7870422535211268,4.7828169014084505,77.892,9.0,0.0,0.7070000000000001,0.114,0.0455,0.258,-11.744000000000002
0LJfyQ1rACiacNZSyGT3AN,0.0399,0.218,0.163,3.0,4.133333333333333,2.3000000000000003,4.036666666666667,68.77199999999999,4.0,1.0,0.125,0.203,0.0452,0.6890000000000001,-13.702
6WJJoWzwlEs8V4lWIZRjAP,0.248,0.46,0.5670000000000001,5.0,5.942,4.303999999999999,5.002,98.652,8.0,1.0,1.810000000000001e-05,0.155,0.0456,0.129,-5.8729999999999976
7eZH8jkETONHdmwyH0yR5w,0.56,0.775,0.866,2.0,4.185,3.16,3.52,96.247,10.0,0.0,0.00505,0.244,0.194,0.000429,-4.961
7rXDecP3bW1UFJtDO6zEl6,0.228,0.333,0.28,4.0,4.3175,3.2900000000000005,3.305,159.61,2.0,1.0,0.113,0.527,0.0342,0.7759999999999999,-16.134
75ehvTeXiZTcGRMYQxlth6,0.579,0.425,0.659,2.0,3.72,2.2,3.14,127.733,9.0,0.0,5.51e-06,0.541,0.0366,0.211,-9.717
5WLICRncUqisuqlIGIgHQc,0.843,0.504,0.726,2.0,5.970149253731344,4.0,4.417910447761194,181.539,0.0,1.0,3.61e-06,0.112,0.0307,0.366,-8.259
6zip6fqC3ovOa1ZiujjUsx,0.299,0.5920000000000001,0.851,3.0,3.4870370370370374,2.678148148148148,2.802592592592592,124.845,0.0,0.0,5.37e-06,0.103,0.06,0.299,-3.587
02ZorlDGq0uTnMobHNh4EL,0.04,0.489,0.535,9.0,6.22,4.238181818181818,5.75909090909091,175.921,7.0,1.0,0.0266,0.166,0.0933,0.539,-10.34
094MWdspdy9amhOi8TFlIN,0.5720000000000001,0.812,0.794,2.0,3.785,3.05,2.905,94.198,1.0,1.0,0.0,0.131,0.155,0.163,-3.075
0Mn3amMRMoabaoTf1Publ4,0.344,0.594,0.7490000000000001,1.0,7.56,4.62,7.039999999999999,130.064,3.0,1.0,0.000139,0.0869,0.0677,0.00188,-6.251
0l0CvurVUrr2w3Jj1hOVFc,0.654,0.557,0.8009999999999999,1.0,7.56,4.62,7.04,92.135,1.0,0.0,1.66e-06,0.737,0.218,0.0125,-3.602
5Isz0twJeFdduOQEFQLezv,0.8759999999999999,0.738,0.563,1.0,7.56,4.62,7.040000000000001,134.132,5.0,0.0,0.0,0.191,0.11,0.113,-5.4670000000000005
1slp9bsSP5OKxDagBAD9Ty,0.626,0.449,0.82,24.0,6.26936416184971,4.017803468208093,6.163757225433527,105.261,11.0,0.0,4.51e-05,0.148,0.0304,0.245,-6.1370000000000005
0Nx5c4i2z90wi8Uj6LbUbH,0.5820000000000001,0.467,0.7490000000000001,3.0,6.983333333333334,3.8233333333333337,6.846666666666666,98.242,8.0,1.0,0.0006309999999999,0.112,0.0572,0.7509999999999999,-8.095
3zU9rdflI65tK4dkkNSp77,0.356,0.503,0.748,2.0,7.375,4.71,6.18,125.896,5.0,1.0,0.0,0.343,0.0619,0.0305,-4.124
1ZEsbgte9LRHyOypNTitnP,0.507,0.61,0.92,1.0,7.56,4.62,7.04,97.05,8.0,1.0,0.0486,0.294,0.0525,0.00626,-3.4930000000000003
6KIKRz9eSTXdNsGUnomdtW,0.418,0.8340000000000001,0.878,7.0,6.785492957746478,4.835915492957748,6.523098591549296,102.848,8.0,1.0,0.0,0.334,0.15,0.0461,-9.484
2n71KqwXiaTtxzmUH0IFHn,0.905,0.631,0.6459999999999999,2.0,4.83,4.055,5.44,110.809,11.0,0.0,0.00012,0.6859999999999999,0.0318,0.75,-3.53
7fgmo2cHGzWLexkRhBeECj,0.838,0.653,0.762,1.0,7.56,4.62,7.04,106.951,2.0,1.0,0.00113,0.174,0.0311,0.175,-5.042
6gSKswfcoWvaadqvuMF3Y7,0.318,0.529,0.83,15.0,7.188846153846154,5.478717948717949,6.209358974358974,93.933,6.0,1.0,0.0,0.0983,0.0397,0.0211,-5.428
6fx1fKIs5e0pBL5FpdC7RB,0.4320000000000001,0.5529999999999999,0.8370000000000001,12.0,6.972,5.526909090909092,5.825636363636365,140.495,6.0,1.0,0.0,0.3720000000000001,0.0452,0.00941,-5.608
4pmU8AtVu9qU40Xd9zjEfA,0.696,0.5379999999999999,0.889,4.0,6.616818181818181,5.160454545454545,5.171818181818182,133.04399999999998,7.0,1.0,0.0,0.312,0.0596,0.00704,-3.5860000000000003
2Im64pIz6m0EJKdUe6eZ8r,0.277,0.608,0.746,5.0,7.211428571428572,5.375714285714285,6.112857142857143,117.072,5.0,0.0,0.0087,0.4270000000000001,0.184,0.115,-5.249
5MMLS3xm12D7N26xlfFApr,0.871,0.6559999999999999,0.767,4.0,7.562857142857145,5.9750000000000005,5.956428571428572,163.834,11.0,1.0,0.0,0.114,0.0396,0.25,-3.0380000000000003
0Jh9EBGN205Yc7JN2zZ2f1,0.517,0.607,0.936,14.0,6.506785714285714,4.519880952380952,6.085119047619048,117.303,4.0,1.0,0.0418,0.309,0.033,0.0121,-3.071
5D25Vmd458UZ6n27g76d3l,0.7140000000000001,0.507,0.933,4.0,7.70257142857143,5.785714285714286,5.984857142857142,149.998,0.0,1.0,0.0,0.105,0.0868,7.120000000000001e-05,-4.7
3AzjcOeAmA57TIOr9zF1ZW,0.746,0.647,0.8440000000000001,1.0,7.569999999999999,6.1,5.8100000000000005,146.967,0.0,1.0,0.000658,0.102,0.0457,0.0137,-3.756
4YAtIop3U0HsJ7jE94BCmX,0.743,0.512,0.965,2.0,7.21,5.841428571428572,5.817142857142857,132.007,11.0,0.0,0.0,0.264,0.0842,0.000889,-2.862
6N7YkCy1oSMRsaZSoz5VlS,0.467,0.428,0.911,12.0,7.155555555555555,5.326666666666665,5.8401851851851845,150.03799999999995,1.0,1.0,0.0,0.332,0.0554,0.00245,-4.743
67MnV8Vbo6ebOZKYp5oi3n,0.413,0.342,0.944,11.0,6.447575757575759,5.327272727272728,5.322727272727272,158.805,0.0,1.0,0.257,0.0848,0.0489,0.000348,-3.873
7AsqUKKbPMxOFNIbRLBxHt,0.498,0.5429999999999999,0.919,3.0,7.546296296296297,5.847407407407407,5.864814814814815,125.023,1.0,0.0,0.0,0.243,0.0415,0.000449,-4.831
5Qt8U8Suu7MFH1VcJr17Td,0.236,0.5589999999999999,0.953,5.0,6.731999999999999,5.557666666666665,5.474333333333332,130.053,2.0,1.0,0.188,0.187,0.0568,0.000283,-4.657
2EGF4JrisrJ4D4HOdTyYEO,0.383,0.405,0.95,8.0,7.163000000000001,5.4515,5.891000000000001,139.715,6.0,1.0,3.47e-06,0.108,0.071,0.00033,-2.8
7oL13WHjhUFhVq9POP7qfC,0.684,0.5589999999999999,0.868,7.0,6.08921052631579,5.168947368421053,5.177631578947367,140.02100000000002,11.0,0.0,0.00394,0.0418,0.0475,1.2e-05,-4.738
3b2Tnh3Dd9ahRoNm28RfNM,0.946,0.419,0.983,8.0,7.36609756097561,5.545365853658536,5.954878048780488,147.584,1.0,0.0,8.09e-05,0.163,0.0389,0.000583,-4.073
4oL4ShpnvaF8dJrYgcsbPM,0.356,0.414,0.964,3.0,6.899000000000001,5.342,5.251,179.975,7.0,1.0,0.0,0.0525,0.109,0.000569,-4.689
66ace8nbTVjgHTed107cDn,0.422,0.431,0.947,8.0,5.8950000000000005,4.326666666666666,5.10452380952381,96.243,11.0,1.0,0.794,0.349,0.0649,2.69e-05,-5.067
1WtTLtofvcjQM3sXSMkDdX,0.418,0.785,0.498,2.0,6.298000000000001,4.544,4.73,143.96,1.0,1.0,1.23e-06,0.224,0.0533,0.00248,-6.977
64WvIOjnquE5dasQ7Kb7Bs,0.528,0.456,0.899,5.0,7.96,5.973333333333333,6.376666666666667,175.054,7.0,1.0,0.0,0.215,0.0636,0.00268,-3.799
0XiivUyimrmkUyJkKiILPW,0.489,0.414,0.988,2.0,7.466363636363636,5.745454545454545,5.676363636363636,184.995,8.0,1.0,0.44,0.0709,0.0786,7.12e-06,-3.703
7jIkKFVb0xI2APdtOwE33l,0.319,0.455,0.831,10.0,4.357727272727273,5.196363636363635,4.666818181818181,83.911,7.0,0.0,0.0,0.0901,0.117,0.0581,-1.565
0sCNal67P5Nydob9zITXrK,0.6809999999999999,0.237,0.906,8.0,5.5682608695652185,4.774782608695652,4.796956521739131,170.343,1.0,0.0,0.335,0.0812,0.136,0.000318,-4.957
0BMzC3hYff1zj2MsllexiU,0.269,0.453,0.956,14.0,4.755000000000001,4.748125,4.71,81.529,4.0,1.0,0.877,0.0997,0.0666,0.0014,-4.973
7G3NwzBfymA9vvtWEKpSFq,0.423,0.352,0.955,5.0,6.888999999999999,5.282,6.009000000000001,180.336,10.0,1.0,7.54e-05,0.424,0.0667,0.00109,-3.571
1Kmqs7p26K1tii7ISro8J4,0.317,0.431,0.908,2.0,5.7,6.153333333333333,5.363333333333332,172.16400000000004,11.0,0.0,0.0,0.0693,0.0388,0.00466,-3.732
