spotify_id,artist,name,popularity,release_date,genre,explicit,duration_ms,featured_artists
3FXDVUALipaatG5LIRiPcm,Fear,Let's Have a War,38,1981-01-01,punk,0,140760,[]
7JQKj4FveKAYgk1UzW8Vo3,GG Allin,Bite It You Scum,45,1987-04-15,punk,1,211227,[]
4h2ivHk1DOadWS1rBpeQAy,Master P,Break 'Em Off Somethin',42,1996,rap,1,282160,[]
4vaxvNDaLSoD36iZX515ug,Lil Xan,Betrayed,74,2018-04-06,hip-hop,1,187173,[]
1M9LnSZjeyLKn0GwT1Xg27,Prince,Anotherloverholenyohead,43,1986-03-31,pop,0,240693,[]
6xde1uNyEiLOs545PjATUJ,Bob Marley,Wake Up And Live,47,1979,reggae,0,298667,['Bob Marley & The Wailers']
6IhiOKEUsGlT7LVut3mn1V,Crass,Where Next Columbus,23,1981-01-01,anarcho-punk,0,191093,[]
6DPZdDkTOydyM40IXRi70Z,Hans Zimmer,Red Warrior,51,2003-11-25,soundtrack,0,236093,[]
2WfpHKnOfuoUKKW6vZsoBl,Mahalia Jackson,Keep Your Hand On the Plow,19,1954,gospel,0,148840,[]
1SbsbLsUMnAKWHx1zAV6ER,Ramin Djawadi,Light of the Seven,54,2016-06-24,soundtrack,0,589095,[]
1CK8xqUNltXBxLdzwRLvju,Sonic Youth,Death Valley '69,36,1984-07-24,experimental,0,326040,['Lydia Lunch']
4AwFFODSoTBv1oUzbCDInt,Fleetwood Mac,Drifting,26,1971-05-04,blues,0,212440,[]
04As4VwhnJhXb460oaSVBa,Rob Zombie,The Ballad Of Resurrection Joe And Rosa Whore,38,1998-01-01,metal,1,235973,[]
1lovNibE6WsrWvXYmVyeEA,Larry Norman,I Wish We'd All Been Ready,27,1972-04-08,christian music,0,272000,[]
6JQRJMPZvqlN0LexXFmhgY,Mr Bungle,Retrovertigo,46,1999-07-02,experimental,0,298533,['Mr. Bungle']
4Dio1t8RHzLv1nfPJTSZyP,Willow Smith,Whip My Hair,59,2010-10-26,pop,0,195440,['WILLOW']
4cS2HQ6jK80vqdY9ofpztx,Shakira,She Wolf,70,2009,pop,0,188867,[]
3tJ4y2Zqx6gM9xOAuFfsSF,Tove Lo,Cool Girl,65,2016-10-28,pop,1,199179,[]
3FESsHW8mAuiIsYpK6aJ6u,Shakira,Gypsy,57,2009,pop,0,198827,[]
3RaqIAipLoQLVVNm41IMnJ,Shakira,Did It Again,54,2009,pop,0,192707,[]
44aN5xKL3kGHvQ5bXVk6B8,Adam Lambert,Ghost Town,65,2015-06-11,pop,1,208330,[]
3YJkAQNEhmCZGLdmPsu6Ye,Rihanna,Hard,56,2009-11-20,pop,1,250600,['Jeezy']
0BmT0BVnYYggf7V4NCtx2B,Adam Lambert,For Your Entertainment,53,2009-11-23,pop,0,215160,[]
1fPCGREltHJuV3axEPydLp,Shakira,Loba,59,2009,dance,0,189200,[]
6tHpxFDLucR3Xs9nivuyiO,Sex Bob-Omb,We Are Sex Bob-Omb,54,2010-01-01,soundtrack,0,121333,[]
5rXDTihGQ3TkYE3pmraAmH,Rihanna,ROCKSTAR 101,50,2009-11-20,pop,1,238893,['Slash']
4zy1s9GnxWsNzZp1688euA,Shakira,Addicted to You,63,2010-10-19,pop,0,147480,[]
3TY1PFZXmYeiLcXygB74My,Shakira,"Suerte (Whenever, Wherever)",60,2001-11-13,latin,0,194107,[]
7Apo6o7oxgFyXaSmdx6NHN,Shakira,Si Te Vas,64,1998-09-29,latin,0,210267,[]
7jxHeJLVpnP7S08JFF4GBi,Shakira,"Ciega, Sordomuda",69,1998-09-29,latin,0,267827,[]
3ToWC9JYSmDIa9yJs0k6PO,Shakira,Te Dejo Madrid,58,2001-11-13,latin,0,186840,[]
1DJxR9NMQ14fv1WK0pHodt,Shakira,Sale el Sol,59,2010-10-19,latin,0,200133,[]
4EUyYRMOyIWEd6tesaiYU6,Shakira,Ready for the Good Times,50,2001-11-13,pop,0,253067,[]
4LT5UhJwTShLfYzY98bcSt,Saul Williams,List Of Demands (Reparations),41,2004-09-21,hip-hop,0,198400,[]
4suenIuyqxZYV0VIjsbYrG,Shakira,No Creo,59,1998-09-29,latin,0,232200,[]
7jman10UPhzhtOOqZLjSsh,RuPaul,Cover Girl,56,2009-04-07,dance,0,178627,[]
1vBeIXlzbAieGoDqInav5j,Cardi B,Money Bag,60,2018-04-06,trap,1,229005,[]
4q4iT3zXglsNjzFsArxBUv,Brown Eyed Girls,Abracadabra,54,2009-07-21,k-pop,0,182308,[]
7cGr5XY2pfj9b4UngCktG0,Gin Wigmore,Black Sheep,50,2011,pop,0,182680,[]
2gnYFQWMzj8bNX4dDJyWzW,Bikini Kill,DemiRep,38,1998-06-23,punk,0,167307,[]
3J93BR2ihQjDQ9n9AfYTqu,Shakira,Te Espero Sentada,52,1995-10-06,latin pop,0,204960,[]
2q9aC39U5yGWK5bZ2WyfBP,Michelle Pfeiffer,(The Legend Of) Miss Baltimore Crabs,42,2007-07-10,soundtrack,0,247933,[]
5SWfqINCAFg3N4x9bcegYf,Dr. Buzzard's Original Savannah Band,Sunshower,44,1976,disco,0,245573,[]
31NNxg7WYqs1bgRSFXgCf8,Shakira,"Se Quiere, Se Mata",55,1995-10-06,pop,0,218333,[]
2ENexcMEMsYk0rVJigVD3i,Rihanna,Only Girl (In The World),72,2010-01-01,pop,0,235493,[]
2R4KCSHfWuYiCMSu9f0nuc,Remy Ma,Conceited (There's Something About Remy),53,2006-01-01,rap,1,219560,[]
1ZEsUSRSOuessvFDC1Kpk1,Whitney Houston,Thinking About You,35,1985-02-14,pop,0,324360,[]
3bFxumQRhWqt1BiXLeVrKa,Mariah Carey,Prisoner,37,1990-06-12,pop,0,262640,[]
6qRvnXftofjYJm1Mg98UWL,Bessie Smith,Need a Little Sugar in My Bowl,26,1923,blues,0,167640,[]
2yky9e802LlFdjO8gUUOBz,Pat Benatar,Precious Time,29,1981-01-01,rock,0,367061,[]
3bN2RqUoP8Tf76VIvv7PF4,Grace Jones,Send In The Clowns,30,1977-01-01,disco,0,455333,[]
7BQxDb7v518D0FOteQ1Cb7,Kidneythieves,Before I'm Dead,36,2002-02-19,industrial,0,276093,[]
0y3p5OZaMSOej3j0HbNdY1,Dinah Washington,Salty Papa Blues,13,1957-01-01,jazz,0,185267,[]
28zaRfdizHTtqqUXJWZjtb,Vanessa Williams,Running Back To You,27,1991-01-01,dance,0,280000,[]
6d81COn50kdz2P1UpdsMFV,Eyeless in Gaza,Seven Years,32,1981-01-01,post-punk,0,142133,['Eyeless In Gaza']
1rIKgCH4H52lrvDcz50hS8,Zara Larsson,Lush Life,77,2017-03-17,pop,0,201122,[]
7kJlTKjNZVT26iwiDUVhRm,Dua Lipa,Blow Your Mind (Mwah),71,2016-08-26,pop,1,178583,[]
7i2DJ88J7jQ8K7zqFX2fW8,Halsey,Now Or Never,69,2017-06-02,pop,0,214802,[]
7y9iMe8SOB6z3NoHE2OfXl,Halsey,Bad At Love,74,2017-06-02,pop,0,181279,[]
1GTPxha6U7x9ElVxkQw3OK,Prodigy,Firestarter,65,1997,electronic,0,279800,['The Prodigy']
11EDhDAVDtGPoSar6ootYA,Halsey,Strangers,64,2017-06-02,pop,0,221206,['Lauren Jauregui']
08wZ39RQGWqv0snDLJV7MK,Swans,Power For Power,20,1983-05-27,industrial,0,352400,[]
0m7tGTVG0iV6CrsBMCMKg6,Daniel Johnston,Hey Joe,27,1983-09-01,lo-fi,0,164280,[]
3e21cX0CVwzkQXiHz7WUQZ,Lil Wayne,Drop The World,63,2009-01-01,rap,1,229227,['Eminem']
4UGaLfwKFZNlB594K6ucxA,The Hives,"Die, All Right!",34,2000,rock,0,166173,[]
77exFA9gOKLvj6yhyX07HD,"""Weird Al"" Yankovic",My Bologna,40,1983,comedy,0,121787,[]
79fcx29VKh6lNVfg2qXduI,The Cramps,Shortnin' Bread,31,1989,psychobilly,0,170800,[]
0E0bZtTG39K95uRjqBo1Mx,Andrew W.K.,Party Hard,58,2001-01-01,rock,0,184907,[]
4V6KKSNh9d9DUZ0UyPdG3z,Ministry,Effigy (I'm Not An),37,1983,industrial metal,0,231693,[]
58PWl2rA7lU90UBvDufzWm,Lil Wayne,3 Peat,57,2008-06-10,hip-hop,1,199427,[]
2HzGcYDlF6pCgOXdXY5zXQ,Lil Wayne,Phone Home,46,2008-06-10,hip-hop,1,191667,[]
0aq7ohTG6VDYQvsnAYtA5e,Lil Wayne,Fireman,55,2005-01-01,rap,1,263547,[]
0aq7ohTG6VDYQvsnAYtA5e,Lil' Wayne,Fireman,55,2005-01-01,rap,1,263547,['Lil Wayne']
7Bl5Fqa2g1UFs2O1VJiKhb,Arcade Fire,Intervention,48,2007,indie,0,259000,[]
0QzYTFFTHn37TH4JOJV9PZ,Interpol,Leif Erikson,42,2002,indie,0,240000,[]
6PBzdsMi6YNdYAevzozBRi,Jeff Buckley,So Real,50,1994,rock,0,283507,[]
1gzWd0ILFaCoHUfQSkCIvl,Deftones,Minerva,58,2003-05-19,metal,0,257813,[]
2pONuBYwWrNm9jcJH6hmPc,My Chemical Romance,Sleep,57,2006-10-23,rock,0,283467,[]
08DBDmvEgY2ZTVMVH2A8lt,Daft Punk,The Game Has Changed,50,2010-01-01,electronic,0,205480,[]
7bHT9osSq1rwT2yaImzqCi,Eminem,No Love,70,2010-06-18,rap,1,299507,['Lil Wayne']
0FrT8a39eo6siL1yIxVGTP,Deftones,Pink Maggit,48,2000-05-16,metal,0,453227,[]
2nIulsLMiP2SMTDrtxfQXX,Royal Blood,Out of the Black,53,2014-08-25,alternative rock,1,240572,[]
5cbpoIu3YjoOwbBDGUEp3P,Twenty One Pilots,Car Radio,73,2013-01-08,indie,0,267720,[]
6897YPFqcflIjx6hL91b2F,Brand New,Welcome To Bangkok,38,2006-01-01,rock,0,185800,[]
2aZ2Co4NeQRsqWcU930zHT,The Killers,Shot At The Night,64,2013-01-01,synthpop,0,242507,[]
3OtMnyUaiipcAT23A8liyi,Katy Perry,Swish Swish,69,2017-06-09,pop,1,242520,['Nicki Minaj']
3PsS445MHcmtroGTstfTbm,The Weeknd,Coming Down,56,2012-01-01,r&b,0,295453,[]
2ctH2HRZsDD4A78rHNGhqN,Incubus,Redefine,42,1997-09-09,rock,0,199600,[]
5PXyH5bb5fbVfO8LjByhBb,Death Grips,Hustle Bones,51,2012-04-23,hip-hop,1,192360,[]
1PExhawz0iaufZ7Ux5FBGJ,Brand New,Limousine,43,2006-01-01,alternative rock,0,462293,[]
1lGA1yVlhvrbyPvQ9tiWPh,The Cure,To Wish Impossible Things,42,1992-04-21,new wave,0,281427,[]
2vwBL9RVyr0vA4Og5VH0i3,The Cure,From the Edge of the Deep Green Sea,40,1992-04-21,new wave,0,460067,[]
5vw6mb5UUdA3vVQfcFN8yA,Fidlar,No Waves,50,2012-09-25,garage rock,0,134027,['FIDLAR']
4K0fUJcm1hUaysX5txW6XR,Deftones,Kimdracula,47,2006-10-30,alternative metal,0,194307,[]
478d70Vg2ljAG28eeDp2w5,Tenacious D,Rize of the Fenix,53,2012-05-14,rock,1,353600,[]
4VMMmrVvOlb2FEXJEWktNg,Fugazi,Promises,35,1989,punk,0,242120,[]
0FMAfHeqwXjJPy0mcCm6ur,The Cure,The End Of The World,51,2004-06-29,post-punk,0,223760,[]
0FMAfHeqwXjJPy0mcCm6ur,The Cure,The End Of The World,51,2004-06-29,new wave,0,223760,[]
6MElv8Nj9yxhrJh1ssCCDd,John Maus,Cop Killer,43,2011-06-28,electronic,1,162000,[]
508nyQzhjsNfvVb6d4HM1Q,Frank Zappa,Son Of Mr. Green Genes,33,1969-10-10,progressive rock,0,537360,[]
1De66xUavye2fNqhCwtgyo,Low,Lullaby,55,1994-01-01,slowcore,0,589107,[]
43Qr1YBCY3vSVCvZuR0PCb,Weezer,Why Bother?,45,1996-09-24,rock,0,128400,[]
3fwKVZ73y7UUGMyR6rVCRa,Panic! at the Disco,Golden Days,62,2016-01-15,indie,0,254320,['Panic! At The Disco']
1eyzqe2QqGZUmfcPZtrIyt,M83,Midnight City,73,2011,electronic,0,241440,[]
57cXmeqCiKUF0GpJDFVAkt,Slowdive,Primal,33,1991,shoegaze,0,331387,[]
4nNSgSfqhtAQ9upuIp1QgM,Future Islands,Long Flight,46,2010-05-04,indie,0,315440,[]
05XSpcg3nm0zpDHd36AZOs,The Microphones,"The Glow, Pt. 2",47,2001-09-11,indie,0,298867,[]
05XSpcg3nm0zpDHd36AZOs,The Microphones,"The Glow, Pt. 2",47,2001-09-11,indie,0,298867,[]
3jAbhqTcpsUxlA4x1suTBz,Shellac,Prayer To God,42,2000-08-08,math rock,1,170667,[]
0UgmLwOrTeOCUNwV07a5AD,Sara Bareilles,Breathe Again,54,2010-09-07,singer-songwriter,0,298098,[]
5VQdYgOMD5DunteeIWztZs,Blackmill,Miracle,48,2011-12-21,dubstep,0,356091,[]
00xcGFYL3ZFFKiv9VstuVy,The Replacements,Answering Machine,31,1984,rock,0,217987,[]
2KkCPpCjb9tM4mFdlstP7K,A Tribe Called Quest,The Pressure,37,1996-07-30,hip-hop,0,182507,[]
00WXjbcR195RztyuAQ90ub,Hurt,Rapture,47,2006-01-01,rock,0,340667,[]
1sewsbCn24wq4dzgrgjl78,CKY,Rio Bravo,38,1999-01-01,rock,0,190093,[]
1ZVlKaThDlcDbyc9ea6anR,The Game,Dope Boys,52,2008-01-01,hip-hop,1,240507,[]
33ZXjLCpiINn8eQIDYEPTD,Mobb Deep,"Shook Ones, Pt. II",75,1995-04-25,hip-hop,1,325507,[]
075Tqgr9VfBdeWz6PMF1Ck,2Pac,Holler If Ya' Hear Me,46,1993-02-16,hip hop,1,278173,[]
5KMPp9asnxJwvaBuSZ5Nsn,The Smiths,"You Just Haven't Earned It Yet, Baby",45,1987,indie,0,211093,[]
2BQnBW7ZbEpLg009FohI1N,Wu-Tang Clan,Little Ghetto Boys,44,1997-06-03,hip-hop,1,289427,['Cappadonna']
4IDWHP3eh7m8PaXxqh1UxR,Leonard Cohen,True Love Leaves No Traces,32,1977-11-13,folk,0,265253,[]
2oFIHnpl6srgSEQ507TNNV,TobyMac,Ignition,48,2008-01-01,christian rock,0,233147,[]
3SHUxnWe1NNXjtDdxDb2Ha,The Suicide Machines,Hey,35,1996-01-01,ska,0,155907,[]
59RkLuqY3LSqK3rJGds6cP,Wipers,When It's Over,43,1981-05-17,indie rock,0,394120,[]
5eGfO6X1Vvpgb5LFaL5rLF,Hum,The Pod,39,1995-04-11,alternative,0,277560,[]
1oD6UVuuUJ6CSQhdjcHHED,Lou Reed,Kicks,35,1976-01-19,rock,0,361720,[]
30HdBBzdemNx6X1FqGe9ma,Marianne Faithfull,Guilt,29,1979-11-02,indie rock,0,308520,[]
1gSrADwej6BMYIMIMNEQGr,Pixies,Vamos (pilgrim),32,1987-09-28,alternative rock,0,173600,[]
3n5qF6aprwEIjHWuH5jECM,Rick Ross,The Boss,54,2008-01-01,hip-hop,1,225653,['T-Pain']
1I1DRPWM8iIYEbsuGMbaR3,Shakira,Antologia,65,2002,latin pop,0,251053,[]
42UuJTbRHox5xCJYRu0lSV,Black Flag,Family Man,25,1984,spoken word,0,80295,[]
2HQ2qjkIJnwZ025sEVDXFW,Taking Back Sunday,...Slowdance On The Inside,42,2004-07-27,emo,0,266320,[]
30KKYkJ0lonfKI2eaLACnZ,Eminem,Rabbit Run,50,2002-10-29,soundtrack,1,190067,[]
0HX8txPQI5ni5gZ13JceRX,Bad Brains,The Regulator,38,1982,punk,1,67947,[]
2ir98K9reYP5iiHKLeeoXt,Hedley,Perfect,50,2009,canadian rock,0,251427,[]
5OvaXj2mQEeI8jL8XIu4hc,Motograter,Down,45,2003-06-19,nu metal,0,209427,[]
1lg8iruuIfdRL20TMmHRzJ,At the Drive-In,One Armed Scissor,53,2000,post-hardcore,0,260306,['At The Drive In']
0Lktdb6Ln1oxbOFtFkFjjP,Michael Jackson,Monster,55,2010-12-14,pop,0,304347,['50 Cent']
30q9tmV1f3vHli0MhHtZR9,Concrete Blonde,"Tomorrow, Wendy",36,1990-09-16,rock,0,308112,[]
30q9tmV1f3vHli0MhHtZR9,Concrete Blonde,"Tomorrow, Wendy",36,1990-09-16,alternative,0,308112,[]
3H6qqFqGJm18Wwgrg0A3gg,MercyMe,Spoken For,37,2002,worship,0,249107,[]
3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly with His Song,73,1973-01-01,soul,0,286920,[]
723hOSwFAgVnNMHjyMxqel,John Fahey,I Am The Resurrection,21,1965,folk,0,173107,[]
5kaPND1mcl0UF2bWypTDzv,Peter Murphy,Marlene Dietrich's Favourite Poem,33,1989-05-01,new wave,0,320760,[]
4yjM4lHNqVOaLwuD2TAThH,MC Hammer,Here Comes The Hammer,37,1990-02-20,rap,0,272200,[]
1tTIw9qDhP5yoKdeaB53kh,Bill Conti,Conquest,45,1979-01-01,soundtrack,0,283427,[]
1aTWmHKzDKFfkTfbPaCY8y,Depswa,From The Inside,39,2003-01-01,rock,0,192800,[]
2EBvqDl4kQxkhJTWx1nHxu,Queen,Gimme The Prize (Kurgan's Theme),22,1986-06-02,hard rock,0,272667,[]
7iYRaSCuKUGs13JP8V2xvk,Melissa Etheridge,No Souvenirs,32,1989-01-01,rock,0,274333,[]
3dULECfnxlIzrHmvPjfoFm,Propagandhi,...And We Thought That Nation-States Were a Bad Idea,37,1996,punk,0,144973,[]
19Wvnw3rJWh283T9z8OPk2,Oingo Boingo,Help Me,31,1985-01-01,new wave,0,226133,[]
4yBocB472ltALbHjm4qYYC,Twista,Adrenaline Rush,53,1997,hip-hop,1,223467,[]
5JFk3TqqWnZenBewn7nqCW,Charles Mingus,Track C-Group Dancers,33,1963,jazz,0,442227,[]
6Zyrh0uqZohncpzrqizRCn,Mott the Hoople,Crash Street Kids,28,1974,classic rock,0,269867,['Mott The Hoople']
1SAbkEoPB22VaEcacJgZOi,Leonard Cohen,Diamonds in the Mine,37,1971-03-19,folk,0,230560,[]
68F5gcuHTsl38McclRzZGu,Primus,The Air Is Getting Slippery,31,1993-01-01,alternative metal,0,151000,[]
4lHaUgqumnhiqLPwoG4MND,Jill Sobule,Supermodel,40,1995-01-01,soundtrack,0,187533,[]
3e7cbHsUEUVGAHNHk9hySj,Violent Femmes,Old Mother Reagan,25,1986-02-12,rock,0,31893,[]
1LmGTM3Cem6sBRmaX8EdVQ,Raymond Scott,Powerhouse,22,1937,jazz,0,174133,['The Raymond Scott Quintette']
63M8OHzd0lcVT517Pnon81,Pink Floyd,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving with a Pict,33,1969-10-25,psychedelic rock,0,298640,[]
63M8OHzd0lcVT517Pnon81,Pink Floyd,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving with a Pict,33,1969-10-25,experimental,0,298640,[]
0OZosC3o4fJ4RqezLSjGS8,Jim's Big Ego,Stress,41,2000,comedy,0,253200,[]
3DzwsdqmeL60taVeshJ8WP,The Honeycombs,Have I the Right,44,1993-02-22,classic rock,0,178040,[]
2TxLSV0AqZTYQQL9QCX0D4,Britney Spears,My Prerogative,47,2004,pop,0,213893,[]
6Rs79BpoJYdQpbMXP41I3B,Childish Gambino,You See Me,54,2011-11-15,rap,1,195373,[]
0Sizq91V0brNa9RBpMfeOB,Mystikal,Here I Go,48,1995-10-09,rap,1,345067,[]
1xD44zf2m2Ww06kZFRmeEc,The Walker Brothers,The Electrician,37,1978-07-15,soundtrack,0,364773,[]
3QOQEObqJvCi4M2SNeko7V,Public Image Ltd.,The Order of Death,44,1984,post-punk,0,289973,[]
0UTXxfjK3aLg6YYZ7l6mZI,Bone Thugs-N-Harmony,Home,43,2002-10-29,rap,1,318133,[]
5ZsjiK0NIgNmDhe5qiCVJI,The Walker Brothers,Nite Flights,34,1978-07-15,pop,0,261640,[]
1alwyf7cdN1nmDA27FRs0F,Henry Mancini,Experiment in Terror,34,1958,jazz,0,138827,[]
4Ieu0MN7hzehIsjbtxclBz,Cheap Trick,Heaven Tonight,28,1978-04,rock,0,325200,[]
3bh9jyKSTLGto75BPXmJNd,Johnny Depp,My Friends,44,2007-12-17,soundtrack,0,228227,['Helena Bonham Carter']
0oWaOtPDTqXlBMkOCCEt5E,The Buoys,Timothy,32,1971,pop,0,165576,[]
3sLhMSePzxSrmxluIqeoAZ,Screamin Jay Hawkins,I Put a Spell On You,58,1958,blues,0,144867,"[""Screamin' Jay Hawkins""]"
3sLhMSePzxSrmxluIqeoAZ,Screamin' Jay Hawkins,I Put a Spell On You,58,1958,blues,0,144867,[]
6lYqtOrLowtnslyKpyJQqe,Lucille Bogan,Till The Cows Come Home,27,1933,jazz,1,172973,[]
2s5eB1seiy3yZqYCdQucXj,Faith No More,The Gentle Art of Making Enemies,47,1995-04-25,alternative rock,1,209893,[]
29viePXNqWUw1cxqzOcuOD,Britney Spears,I Love Rock 'N' Roll,57,2001-10-31,pop,0,186533,[]
794F99D5BQHS5ZGRXAs7I5,Nicki Minaj,Anaconda,67,2014-12-15,rap,1,260240,[]
7qvxFz3JodM0A7xEM7k3YD,Katy Perry,Chained To The Rhythm,70,2017-06-09,pop,0,237733,['Skip Marley']
5wQ6zZPJnqI9DAXv4qcRjL,Dead Kennedys,MTV-Get Off the Air,34,1985-12-21,punk,0,217387,[]
5wQ6zZPJnqI9DAXv4qcRjL,Dead Kennedys,MTV-Get Off the Air,34,1985-12-21,punk,0,217387,[]
15BQ7vEDv2LJuh8TxWIhtd,Iggy Pop,The Passenger,73,1977-08-29,rock,0,283360,[]
3BFd7yRUIFGCNTXQPfw9bG,GG Allin,"Abuse myself, i wanna die",41,1999,art pop,1,240507,[]
26qMZeN9ezllTnUTdZn6iw,Tom Lehrer,My Home Town,11,1960-01-01,comedy,0,178240,[]
2r7y4HANK7b9KVZfz0g4Uq,Manic Street Preachers,If You Tolerate This Your Children Will Be Next,38,1998-09-14,,0,290946,[]
3qrQtMmkuV79LMGfsGDHRf,Lady Gaga,"Beautiful, Dirty, Rich",50,2008-01-01,pop,0,172413,[]
7hrSfB1QQXkpE19UACtdzt,The Replacements,Tommy Gets His Tonsils Out,27,1984,punk,0,113840,[]
1FkgoPdajl8gwC1hlyvHtC,Jay-Z,"Money, Cash, Hoes",48,1998-11-29,rap,1,286133,"['JAY-Z', 'DMX']"
3kwlt5Tgjiho0bJ3voGw38,MC5,Tonight,24,1970,rock,0,152627,[]
0Cu8SgWuWG5Grnnt3c2EIC,Cock Sparrer,Watch Your Back,33,1982-10-01,oi,0,140413,[]
4kPSjEg8u1U4pg2dHHMmtf,Patti Smith Group,Dancing Barefoot,60,1979,rock,0,256533,['Patti Smith']
4OOdr4y9vFngVywhqn5hLZ,The Replacements,Favorite Thing,33,1984,alternative,0,140013,[]
2gp2MEaiTOvRIWPeCxRL5Z,The Replacements,Little Mascara,23,1985-10-16,indie rock,0,216800,[]
0G88ZH0qqBCBbtrHnEDqrn,Caetano Veloso,Triste Bahia,23,1972,experimental,0,584107,[]
47rwchB6ebPHAY0CaBINZG,Faces,Borstal Boys,29,1973,rock,0,173027,[]
7HSZigV3SjVlKrCfz2iR28,Marina and the Diamonds,Teen Idle,62,2012-04-30,alternative,0,254400,['MARINA']
2bEOoGCjJJVf60y3aKgXcn,Rammstein,Links 2 3 4,54,2001-04-02,industrial metal,0,216733,[]
4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",80,2019-02-08,pop,1,190440,[]
1TMWcbxL5YF8rKsFHv5hAP,Doja Cat,Rules,77,2019-11-07,rap,1,187040,[]
61ehOd7NByNLD1C5AcQhEb,Savage,Swing,65,2008-01-01,hip-hop,1,217893,['Soulja Boy']
2GMxS3x59raBvdX9SFNmtC,Savage,Only You,48,1984-01-01,disco,0,233640,[]
3DwoQNhaFD3mCKh93w2MHH,DMX,I Miss You,45,2001-01-01,rap,1,280867,['Faith Evans']
5SGGqrMHP2ZJ1xmaSFzUE0,Caetano Veloso,You Don't Know Me,43,1972,mpb,0,228853,[]
6JnufVNLIO5F5Lk4sEVLeI,Mumford And Sons,Little Lion Man,70,2009-10-02,folk,1,246973,['Mumford & Sons']
6z0QCh7CTU9bE5C7TAHK4R,Muse,Apocalypse Please,50,2004-03-23,alternative rock,0,252867,[]
0YzMEu5sGNX0JKr9mdBtzd,Godspeed You! Black Emperor,The Dead Flag Blues,45,1997-08-14,post-rock,0,987960,[]
0YzMEu5sGNX0JKr9mdBtzd,Godspeed You! Black Emperor,The Dead Flag Blues,45,1997-08-14,ambient,0,987960,[]
6Q8uX6NfLOBjTgYh6ulMXm,Marilyn Manson,The Last Day On Earth,42,1998-09-14,industrial,1,301200,[]
6v0eW4ZAd5t68R3BKMtW8o,Scott Walker,The Seventh Seal,36,1969-11-01,singer-songwriter,0,295920,[]
1Vchex0xowRj9k59RLvRfo,Tiny Tim,Tip Toe Thru' the Tulips with Me,52,1968,experimental,0,110840,[]
1Vchex0xowRj9k59RLvRfo,Tiny Tim,Tip Toe Thru' the Tulips with Me,52,1968,comedy,0,110840,[]
0WHO4OsdaUJhyUBIYmO9b2,Charles Mingus,Eclipse,9,1960,jazz,0,239640,[]
1sscw7V4XQeLElIUvMSG2q,Psychic TV,White Nights,28,1983-10-20,experimental,0,233877,[]
7uv632EkfwYhXoqf8rhYrg,Massive Attack,Angel,62,1998-01-01,trip-hop,0,379533,[]
0R332cdlS9LyE0Ge2PSlVC,Radiohead,Climbing Up the Walls,55,1997-05-28,alternative,0,285200,[]
16dTcp6dokMKhm1Guz9K2W,Arcade Fire,Black Mirror,47,2007,indie,0,253373,[]
1rOlTL4pKQ9Y1fURua4AJR,Arcade Fire,My Body Is a Cage,62,2007,indie,0,287240,[]
0U0ldCRmgCqhVvD6ksG63j,Kavinsky,Nightcall,70,2010,electronic,0,258413,[]
51c94ac31swyDQj9B3Lzs3,Deftones,Change (In the House of Flies),68,2000-05-16,metal,0,299533,[]
1n5knrhh6RZ70VbUnBPGJ7,Interpol,Pioneer To The Falls,51,2007-07-10,indie rock,0,342533,[]
4Jcg7RJGHyCOjvALY6NAkx,Interpol,PDA,51,2002,indie,0,300053,[]
754cLTbgHNJDIKDxjDsMkI,Interpol,Untitled,52,2002,indie,0,236667,[]
754cLTbgHNJDIKDxjDsMkI,Interpol,Untitled,52,2002,indie rock,0,236667,[]
7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,83,2015-08-28,r&b,1,242253,[]
1we2UifyzGe2tgvTVFTwD4,Fever Ray,If I Had A Heart,54,2009-01-13,electronic,0,227494,[]
4IfHYniNBoAATWV6iLEXRs,Massive Attack,Mezzanine,45,1998-01-01,trip-hop,0,356800,[]
6gyaXDZS45uIpyETSTibQ9,Kid Cudi,Sky Might Fall,53,2009-09-15,hip-hop,1,220907,[]
1aaIYTqoRDzRUilU2Q6vTe,Burial,Archangel,44,2007,dubstep,0,238427,[]
6lvNLD1XRU5paMwWH0RGRI,A Perfect Circle,The Noose,56,2003-01-01,alternative rock,0,293173,[]
1mL6q0gbifm2dBTvMBx4px,The Velvet Underground,All Tomorrow's Parties,47,1967-03-12,rock,0,359680,['Nico']
7Fz5UcHhAVxrlpEYxbGpy1,Interpol,Stella Was a Diver and She Was Always Down,48,2002,indie,0,388067,[]
7IoK6jZBxY7NMoQPoPXZCF,Deftones,Passenger,62,2000-05-16,alternative,0,368667,[]
2mvmuCtmmrERnm03ULdDye,Radiohead,Dollars and Cents,45,2001-03-12,alternative,0,291733,[]
2mvmuCtmmrERnm03ULdDye,Radiohead,Dollars and Cents,45,2001-03-12,alternative,0,291733,[]
3TbKcmraxp8J4PvsJNRXhi,Fever Ray,Keep The Streets Empty For Me,43,2009-01-13,ambient,0,339707,[]
